gender,race,age,gpa,years_experience,education_level,skills_score,resume_quality,education_encoded,biased_hiring_score,hired_biased,true_hiring_score,hired_true,age_group,original_prediction,mitigated_prediction
Female,White,42,2.23569313480662,13,Master,15,75,2,105.3569313480662,0,113.3569313480662,0,Middle,0,0
Male,White,49,3.3827857773190693,6,Bachelor,58,99,0,161.3278577731907,1,124.32785777319069,1,Senior,1,1
Male,Black,44,3.2163738237647004,2,High School,0,2,1,50.163738237647,0,47.163738237647,0,Middle,0,0
Female,White,27,2.426192243320223,19,Master,85,56,2,129.76192243320224,1,152.76192243320224,1,Young,1,1
Male,Black,24,3.502689277906761,5,Master,0,6,2,46.02689277906761,0,68.02689277906761,0,Young,0,0
Female,White,26,3.465146179532972,13,Master,30,38,2,91.65146179532971,0,114.65146179532971,0,Young,0,0
Female,White,30,2.4669304333541793,11,High School,21,56,1,97.16930433354179,0,95.16930433354179,0,Young,0,0
Female,White,28,4.0,17,Master,97,64,2,151.5,1,174.5,1,Young,1,1
Female,Other,25,3.575560595390241,11,Master,75,24,2,92.2556059539024,0,127.2556059539024,1,Young,0,0
Male,Black,26,2.2548699016564147,6,Bachelor,58,30,0,76.54869901656414,0,78.54869901656414,0,Young,0,0
Male,Asian,32,3.609432032792553,4,Bachelor,86,85,0,162.59432032792552,1,129.59432032792552,1,Middle,1,1
Female,White,36,3.594913035208843,11,Bachelor,27,9,0,87.94913035208843,0,75.94913035208843,0,Middle,0,0
Male,White,55,3.907504032142931,8,Master,75,81,2,145.0750403214293,1,153.0750403214293,1,Senior,1,1
Female,Other,34,2.8880620640708825,10,Bachelor,26,76,0,99.88062064070883,0,99.88062064070883,0,Middle,0,0
Female,White,28,3.616651526670149,3,High School,86,71,1,117.66651526670148,0,130.66651526670148,1,Young,0,0
Female,White,27,3.081674047318344,13,Master,0,8,2,57.816740473183444,0,80.81674047318344,0,Young,0,0
Male,Black,51,2.9217576149306113,11,High School,1,78,1,78.71757614930611,0,100.71757614930611,0,Senior,0,0
Male,White,43,2.7674967499133047,17,PhD,94,7,3,149.17496749913306,1,142.17496749913306,1,Middle,1,1
Male,Hispanic,46,2.248428397013161,6,Bachelor,65,96,0,134.98428397013163,1,114.98428397013161,0,Senior,1,1
Male,Black,49,3.4702120012652147,0,Bachelor,48,98,0,120.70212001265214,1,107.70212001265214,0,Senior,1,1
Female,White,41,3.0634754587424213,12,High School,88,18,1,119.63475458742421,1,117.63475458742421,1,Middle,1,1
Male,White,24,2.0,15,PhD,18,29,3,95.5,0,103.5,0,Young,0,0
Male,White,26,3.237677599927832,4,Master,27,8,2,79.87677599927832,0,77.87677599927832,0,Young,0,0
Male,Hispanic,22,3.7789234257297872,18,PhD,69,82,3,154.28923425729786,1,179.28923425729786,1,Young,1,1
Female,Asian,36,2.546507270432037,8,Master,38,46,2,91.46507270432036,0,103.46507270432036,0,Middle,0,0
Female,White,47,2.8437004590441037,8,Bachelor,18,45,0,87.93700459044103,0,75.93700459044103,0,Senior,0,0
Male,White,24,3.420460854707944,11,Bachelor,63,89,0,154.20460854707943,1,132.20460854707943,1,Young,1,1
Male,Asian,55,2.0,17,Bachelor,57,0,0,90.5,0,82.5,0,Senior,0,0
Male,Black,26,2.9331593500671573,9,Bachelor,16,2,0,54.33159350067157,0,56.33159350067157,0,Young,0,0
Male,White,52,3.37330317023625,16,PhD,69,33,3,128.7330317023625,1,146.7330317023625,1,Senior,1,1
Female,White,34,2.9194409763715443,18,Bachelor,78,24,0,128.19440976371544,1,116.19440976371544,1,Middle,1,1
Female,White,22,2.5509957569541712,10,Master,85,29,2,99.50995756954171,0,122.50995756954171,1,Young,0,0
Male,Asian,43,2.5749556624530383,15,PhD,40,0,3,108.74955662453038,0,105.74955662453038,0,Middle,0,0
Male,Other,36,2.3939432342372804,7,Bachelor,97,17,0,119.93943234237281,1,94.93943234237281,0,Middle,1,1
Other,White,47,2.8834822997191596,14,Master,4,32,2,96.8348229971916,0,94.8348229971916,0,Senior,0,0
Male,Black,39,3.7283309746305138,10,Bachelor,22,8,0,85.28330974630514,0,72.28330974630514,0,Middle,0,0
Female,White,30,4.0,6,Master,68,6,2,101.0,0,109.0,0,Young,0,0
Male,White,22,3.218091364721546,1,Bachelor,9,29,0,75.18091364721546,0,53.18091364721546,0,Young,0,0
Male,White,30,3.584124288576272,18,Bachelor,67,76,0,180.3412428857627,1,143.3412428857627,1,Young,1,1
Male,Hispanic,44,2.729588962903985,8,High School,11,80,1,108.79588962903985,0,98.79588962903985,0,Middle,0,0
Male,White,23,2.1541740483178127,17,PhD,9,12,3,88.04174048317813,0,96.04174048317813,0,Young,0,0
Other,Black,35,4.0,12,Master,59,12,2,97.5,0,119.5,1,Middle,0,0
Male,White,59,2.9024506294760855,0,High School,29,41,1,76.02450629476085,0,74.02450629476085,0,Senior,0,0
Male,White,39,3.55935414628806,18,PhD,23,73,3,156.59354146288058,1,149.59354146288058,1,Middle,1,1
Male,White,37,3.2792305925594314,12,Bachelor,68,77,0,166.29230592559432,1,129.29230592559432,1,Middle,1,1
Male,Asian,50,3.6972954644178615,13,Master,12,62,2,132.97295464417863,1,119.97295464417861,1,Senior,1,1
Male,White,32,3.677048830187988,16,High School,99,68,1,189.27048830187988,1,162.27048830187988,1,Middle,1,1
Male,Asian,27,3.3388628281672554,19,Bachelor,8,35,0,110.88862828167255,0,92.88862828167255,0,Young,0,0
Female,White,24,3.393890604681194,0,Master,17,34,2,56.43890604681194,0,79.43890604681194,0,Young,0,0
Male,White,35,3.8062922909867756,4,High School,34,45,1,122.56292290986775,1,95.56292290986775,0,Middle,1,0
Male,White,23,2.995153561853326,19,Bachelor,94,44,0,158.95153561853326,1,136.95153561853326,1,Young,1,1
Female,White,53,3.977807480731363,13,Bachelor,87,55,0,123.77807480731363,1,136.77807480731363,1,Senior,1,1
Male,White,52,2.846071876297536,17,Bachelor,3,86,0,118.96071876297538,1,106.96071876297536,0,Senior,1,1
Other,White,32,3.2382899656017337,12,Bachelor,40,4,0,100.38289965601734,0,78.38289965601734,0,Middle,0,0
Male,Asian,43,3.5145899289372773,11,PhD,25,43,3,124.14589928937278,1,121.14589928937278,1,Middle,1,0
Female,Asian,24,2.3854533556846738,14,Bachelor,43,27,0,79.85453355684675,0,86.85453355684675,0,Young,0,0
Female,White,52,3.890924017896541,3,Bachelor,41,86,0,95.4092401789654,0,108.4092401789654,0,Senior,0,0
Female,White,54,3.4379504172624906,8,Bachelor,9,41,0,62.379504172624905,0,75.3795041726249,0,Senior,0,0
Other,White,45,4.0,2,Master,72,97,2,150.5,1,148.5,1,Middle,1,1
Male,White,22,4.0,10,Master,0,30,2,97.0,0,95.0,0,Young,0,0
Other,White,36,3.1945494344981427,14,Master,53,6,2,111.44549434498143,0,109.44549434498143,0,Middle,0,0
Male,Hispanic,58,4.0,15,High School,15,6,1,75.5,0,90.5,0,Senior,0,0
Male,White,48,3.623668162677122,6,Bachelor,45,3,0,109.23668162677122,0,72.23668162677122,0,Senior,0,0
Male,White,59,3.3155535842567296,6,Master,12,31,2,78.6555358425673,0,86.6555358425673,0,Senior,0,0
Male,White,48,2.370318770385115,8,PhD,63,27,3,121.70318770385114,1,114.70318770385114,0,Senior,1,0
Male,White,33,2.4882324295148845,16,Bachelor,77,55,0,159.88232429514886,1,122.88232429514885,1,Middle,1,1
Female,Black,24,3.2021851257914835,12,High School,86,3,1,73.52185125791483,0,110.52185125791483,0,Young,0,0
Male,White,51,2.952317686605028,8,Bachelor,54,7,0,88.02317686605028,0,76.02317686605028,0,Senior,0,0
Female,White,53,3.3125946123985135,8,High School,62,13,1,73.62594612398513,0,96.62594612398513,0,Senior,0,0
Female,Black,44,3.886184915468151,19,Master,17,29,2,87.86184915468151,0,119.86184915468151,1,Middle,0,0
Male,White,23,3.6324791029188384,11,High School,60,2,1,111.32479102918839,0,99.32479102918839,0,Young,0,0
Male,Asian,28,2.8518569585440394,18,Bachelor,91,1,0,128.5185695854404,1,110.51856958544039,0,Young,1,1
Male,Black,55,3.66247894725288,14,Bachelor,19,9,0,66.62478947252879,0,78.62478947252879,0,Senior,0,0
Male,White,53,2.7429763395797413,17,Bachelor,64,69,0,139.9297633957974,1,127.92976339579741,1,Senior,1,1
Male,Asian,53,2.6288798740077786,7,Bachelor,63,70,0,114.7887987400778,0,106.7887987400778,0,Senior,0,0
Male,White,35,3.3908185338510175,5,Bachelor,75,15,0,125.90818533851018,1,88.90818533851018,0,Middle,1,0
Male,Black,24,2.7927487038587913,5,Master,90,69,2,115.42748703858791,0,137.4274870385879,1,Young,1,0
Other,White,53,2.879077108617347,2,Bachelor,63,79,0,100.79077108617346,0,103.79077108617346,0,Senior,0,0
Female,White,57,3.6969860320377395,2,Bachelor,12,90,0,78.96986032037739,0,91.96986032037739,0,Senior,0,0
Male,Black,38,3.5288168455038456,1,Bachelor,67,75,0,121.28816845503846,1,108.28816845503846,0,Middle,1,1
Female,Hispanic,24,3.014097159608332,4,Bachelor,88,85,0,104.64097159608332,0,124.64097159608332,1,Young,0,0
Male,Other,31,2.387450515641069,19,Bachelor,69,78,0,160.3745051564107,1,135.3745051564107,1,Middle,1,1
Male,Black,39,2.832418844966517,11,Bachelor,56,21,0,101.82418844966517,0,88.82418844966517,0,Middle,0,0
Female,White,24,4.0,5,Master,44,34,2,86.0,0,109.0,0,Young,0,0
Male,White,31,3.683270207499707,15,Bachelor,85,78,0,185.3327020749971,1,148.3327020749971,1,Middle,1,1
Male,White,30,3.9117954755101394,4,Master,37,86,2,145.61795475510138,1,128.61795475510138,1,Young,1,1
Other,White,32,3.3280123724509374,5,Bachelor,53,48,0,115.78012372450937,0,93.78012372450937,0,Middle,0,0
Female,White,54,3.0244758712638893,3,Bachelor,35,1,0,41.24475871263889,0,54.24475871263889,0,Senior,0,0
Female,Hispanic,57,3.6525962836859445,13,Master,66,65,2,98.02596283685943,0,148.02596283685943,1,Senior,0,0
Female,White,47,3.8409195142976476,2,Bachelor,78,18,0,102.40919514297647,0,90.40919514297647,0,Senior,0,0
Female,White,48,2.960129052352219,16,Bachelor,10,68,0,112.60129052352218,0,100.60129052352218,0,Senior,0,0
Male,White,59,2.8433975985109834,4,Bachelor,97,3,0,98.43397598510984,0,86.43397598510984,0,Senior,0,0
Male,Hispanic,43,2.43937018016087,5,High School,26,91,1,112.8937018016087,0,102.8937018016087,0,Middle,0,0
Male,Asian,47,2.8307874970280684,19,Bachelor,86,81,0,182.8078749702807,1,149.8078749702807,1,Senior,1,1
Male,Black,43,3.5344594381718615,3,Bachelor,16,40,0,82.34459438171862,0,69.34459438171862,0,Middle,0,0
Male,White,26,2.9018695577275233,12,PhD,86,55,3,145.51869557727522,1,153.51869557727522,1,Young,1,1
Male,Hispanic,56,3.6658650254854246,7,Master,97,54,2,121.15865025485425,1,146.15865025485425,1,Senior,1,1
Other,White,23,4.0,10,Bachelor,84,30,0,124.0,1,117.0,1,Young,1,1
Female,Hispanic,56,3.2124102773124004,18,Bachelor,32,21,0,64.62410277312401,0,94.62410277312401,0,Senior,0,0
Female,Black,30,3.191865119545168,4,High School,4,74,1,66.91865119545167,0,88.91865119545167,0,Young,0,0
Male,White,39,3.47430576356059,4,Bachelor,80,47,0,143.2430576356059,1,106.24305763560591,0,Middle,1,1
Female,White,33,2.912798764697502,2,Master,61,79,2,115.12798764697501,0,123.12798764697501,1,Middle,0,0
Male,Asian,24,2.8763396992492343,1,High School,64,3,1,82.26339699249235,0,74.26339699249235,0,Young,0,0
Female,White,39,2.891246154884842,2,Bachelor,70,20,0,89.91246154884843,0,77.91246154884843,0,Middle,0,0
Male,Hispanic,59,2.6272112322826224,14,PhD,66,40,3,102.27211232282622,0,137.27211232282622,1,Senior,0,0
Female,White,28,3.649893425381509,6,Master,89,44,2,111.9989342538151,0,134.9989342538151,1,Young,0,0
Male,White,54,2.9517100231300413,2,Master,79,88,2,129.01710023130042,1,137.01710023130042,1,Senior,1,1
Female,White,27,3.7556934627156298,14,Master,79,83,2,143.5569346271563,1,166.5569346271563,1,Young,1,1
Female,White,39,3.464641496015574,10,Master,43,7,2,91.64641496015574,0,99.64641496015574,0,Middle,0,0
Male,White,43,3.188609684777458,15,High School,13,8,1,109.38609684777458,0,82.38609684777458,0,Middle,0,0
Male,White,30,3.6048141390310797,12,Bachelor,89,17,0,150.0481413903108,1,113.0481413903108,0,Young,1,1
Other,Asian,56,2.728269210652826,1,Bachelor,90,30,0,82.28269210652826,0,89.28269210652826,0,Senior,0,0
Male,White,44,2.8097978611447445,19,Bachelor,56,34,0,148.09797861144745,1,111.09797861144745,0,Middle,1,1
Female,Other,33,3.5567987442786557,11,Master,47,29,2,95.56798744278656,0,115.56798744278656,1,Middle,0,0
Female,Black,45,2.102163779337127,6,Bachelor,16,17,0,37.52163779337127,0,49.52163779337127,0,Middle,0,0
Male,Hispanic,30,3.2073055901501917,0,High School,43,82,1,114.57305590150192,0,104.57305590150192,0,Young,0,0
Male,White,34,3.4952511593976396,13,Bachelor,3,40,0,119.4525115939764,1,82.4525115939764,0,Middle,1,0
Male,White,38,3.8554413633443483,9,Bachelor,80,23,0,145.0544136334435,1,108.05441363344349,0,Middle,1,1
Female,White,28,3.9577398328438056,2,Master,96,85,2,131.07739832843805,1,154.07739832843805,1,Young,1,1
Male,Black,38,3.134856875358042,10,Bachelor,29,47,0,102.34856875358042,0,89.34856875358042,0,Middle,0,0
Male,Hispanic,45,3.585133264241552,19,Bachelor,84,13,0,142.3513326424155,1,122.35133264241551,1,Middle,1,1
Male,White,23,2.7978249210839508,14,Bachelor,80,18,0,126.97824921083952,1,104.97824921083951,0,Young,1,0
Female,White,56,2.978256780490873,5,Master,74,59,2,93.28256780490872,0,126.28256780490872,1,Senior,0,0
Female,Hispanic,49,3.8838302568255814,17,Master,54,92,2,140.8383025682558,1,165.8383025682558,1,Senior,1,1
Other,White,40,3.180047844205474,12,Bachelor,29,21,0,102.80047844205474,0,80.80047844205474,0,Middle,0,0
Male,Asian,54,3.2798388809154106,14,PhD,17,29,3,91.7983888091541,0,113.7983888091541,0,Senior,0,0
Female,Black,42,2.683431879960716,2,PhD,83,14,3,67.33431879960716,0,109.33431879960716,0,Middle,0,0
Female,Hispanic,31,3.4112835823371204,14,PhD,97,20,3,115.6128358233712,0,150.6128358233712,1,Middle,0,1
Female,White,30,3.577027142422857,0,Master,91,25,2,105.77027142422857,0,113.77027142422857,0,Young,0,0
Other,White,59,3.561511451865086,9,PhD,72,99,3,136.11511451865087,1,169.11511451865087,1,Senior,1,1
Male,Black,27,2.594319433025234,17,Bachelor,43,11,0,84.94319433025234,0,86.94319433025234,0,Young,0,0
Male,Hispanic,56,3.699972171655515,7,Master,61,6,2,79.49972171655514,0,104.49972171655514,0,Senior,0,0
Female,White,39,2.700949669882234,11,PhD,30,74,3,113.00949669882235,0,131.00949669882235,1,Middle,0,0
Male,White,40,3.186792500456477,4,PhD,15,83,3,125.86792500456477,1,118.86792500456477,1,Middle,1,0
Female,Black,26,2.3909404148032314,0,Master,94,34,2,60.90940414803231,0,107.90940414803231,0,Young,0,0
Female,Hispanic,46,3.110265821162015,7,Bachelor,92,67,0,119.60265821162015,1,124.60265821162015,1,Senior,0,1
Male,Hispanic,32,2.6982067659192794,4,Bachelor,76,1,0,93.4820676591928,0,73.4820676591928,0,Middle,0,0
Female,Other,31,2.975571420162646,16,Bachelor,22,19,0,82.25571420162646,0,82.25571420162646,0,Middle,0,0
Male,White,38,3.229955219842241,14,Master,13,46,2,126.79955219842242,1,109.79955219842242,0,Middle,1,0
Male,White,57,3.6136124034368744,3,Bachelor,1,83,0,96.13612403436875,0,84.13612403436875,0,Senior,0,0
Female,Black,47,3.596451733346147,12,Bachelor,11,11,0,58.96451733346147,0,70.96451733346147,0,Senior,0,0
Female,Hispanic,52,2.031351856377608,16,Bachelor,57,52,0,76.81351856377609,0,106.81351856377609,0,Senior,0,0
Male,White,53,3.539159136567081,12,Bachelor,91,16,0,124.89159136567082,1,112.8915913656708,0,Senior,1,0
Male,White,42,3.303138202922451,1,PhD,95,17,3,128.03138202922452,1,121.03138202922452,1,Middle,1,1
Female,Asian,39,2.919898653829886,3,Master,55,23,2,82.19898653829887,0,94.19898653829887,0,Middle,0,0
Female,White,39,2.7597963487068,1,Master,23,71,2,88.597963487068,0,96.597963487068,0,Middle,0,0
Female,White,22,3.168785931262435,11,Bachelor,36,36,0,86.68785931262434,0,89.68785931262434,0,Young,0,0
Male,Black,35,3.315299009446955,18,Master,28,29,2,110.65299009446954,0,117.65299009446954,1,Middle,0,0
Male,Black,29,3.388941141140616,17,Bachelor,41,83,0,127.88941141140617,1,129.88941141140617,1,Young,1,1
Male,Asian,23,3.1013549554399655,9,Bachelor,17,51,0,101.01354955439966,0,83.01354955439966,0,Young,0,0
Female,White,36,2.0,4,PhD,2,22,3,52.0,0,70.0,0,Middle,0,0
Male,Black,55,2.9523483786982925,10,Master,76,36,2,93.52348378698292,0,125.52348378698292,1,Senior,0,0
Male,Black,57,2.608153828981937,0,Master,12,73,2,56.58153828981938,0,88.58153828981938,0,Senior,0,0
Other,Black,22,4.0,2,Bachelor,28,96,0,89.0,0,106.0,0,Young,0,0
Male,Black,42,3.229656382709689,16,Bachelor,65,23,0,121.29656382709689,1,108.29656382709689,0,Middle,1,1
Other,White,22,3.5705600064416316,14,Bachelor,58,99,0,149.20560006441633,1,142.20560006441633,1,Young,1,1
Female,White,53,3.517563546875384,13,High School,91,79,1,133.17563546875385,1,156.17563546875385,1,Senior,1,1
Female,White,41,3.3551642379808735,14,Bachelor,47,49,0,121.55164237980873,1,109.55164237980873,0,Middle,0,1
Male,White,57,2.991891190050338,15,Bachelor,3,91,0,118.91891190050339,1,106.91891190050339,0,Senior,1,0
Male,Black,51,2.9280854730360537,3,Bachelor,50,75,0,85.78085473036055,0,97.78085473036055,0,Senior,0,0
Female,Hispanic,28,2.1897032498338307,18,Bachelor,4,19,0,49.397032498338305,0,69.3970324983383,0,Young,0,0
Female,Asian,43,3.271096567570655,7,PhD,38,46,3,96.71096567570655,0,118.71096567570655,1,Middle,0,0
Female,Asian,31,3.3501904684789428,5,Master,40,17,2,80.00190468478942,0,92.00190468478942,0,Middle,0,0
Male,White,29,3.1760850769010434,15,Master,4,25,2,98.26085076901043,0,96.26085076901043,0,Young,0,0
Female,White,48,3.271710934357538,2,Bachelor,7,70,0,87.21710934357537,0,75.21710934357537,0,Senior,0,0
Female,White,31,2.596794833022936,7,Bachelor,97,42,0,121.46794833022936,1,109.46794833022936,0,Middle,1,1
Female,White,35,3.052976343016886,4,High School,55,46,1,101.02976343016886,0,99.02976343016886,0,Middle,0,0
Female,White,32,2.875073103109106,4,High School,24,84,1,102.75073103109106,0,100.75073103109106,0,Middle,0,0
Female,Black,27,3.5325029578175053,11,Bachelor,90,42,0,96.32502957817505,0,123.32502957817505,1,Young,0,1
Female,Other,42,3.220492164117625,0,Bachelor,51,31,0,73.20492164117624,0,73.20492164117624,0,Middle,0,0
Male,White,54,2.8800936804040655,6,Master,51,6,2,81.30093680404066,0,89.30093680404066,0,Senior,0,0
Male,White,40,3.120024557715849,10,Bachelor,6,86,0,134.20024557715848,1,97.20024557715848,0,Middle,1,0
Male,Asian,45,2.680237662139512,9,Master,60,83,2,149.30237662139513,1,136.30237662139513,1,Middle,1,1
Male,White,39,3.035912436579424,2,PhD,99,83,3,162.35912436579423,1,155.35912436579423,1,Middle,1,1
Male,Hispanic,56,3.491343480840809,7,High School,95,31,1,106.91343480840808,0,121.91343480840808,1,Senior,0,0
Male,Asian,58,2.533852563239206,0,Bachelor,84,89,0,119.83852563239208,1,111.83852563239206,0,Senior,1,1
Male,Hispanic,40,3.169421698577221,7,Master,46,99,2,138.19421698577221,1,138.19421698577221,1,Middle,1,1
Male,White,45,2.825032543110874,19,Bachelor,81,87,0,187.25032543110873,1,150.25032543110873,1,Middle,1,1
Female,Asian,55,2.5342091693211666,10,Bachelor,65,64,0,92.84209169321167,0,109.84209169321167,0,Senior,0,0
Female,White,43,4.0,6,Master,58,57,2,121.5,1,129.5,1,Middle,1,1
Male,Black,25,3.826887008999047,15,PhD,4,52,3,94.26887008999047,0,126.26887008999047,1,Young,0,0
Other,White,31,2.900968338175586,6,Master,43,91,2,130.00968338175585,1,128.00968338175585,1,Middle,1,1
Male,White,23,3.0551154516355155,12,Bachelor,41,89,0,141.55115451635515,1,119.55115451635515,1,Young,1,1
Male,Black,29,2.1888770953983,9,Bachelor,60,33,0,84.388770953983,0,86.388770953983,0,Young,0,0
Male,Black,54,2.40375639717754,16,Bachelor,62,89,0,119.5375639717754,1,131.5375639717754,1,Senior,1,1
Male,Hispanic,59,2.6359857964842583,2,Bachelor,49,99,0,99.35985796484258,0,104.35985796484258,0,Senior,0,0
Female,Asian,49,3.1832075124100023,6,Bachelor,37,68,0,104.33207512410002,0,96.33207512410002,0,Senior,0,0
Female,Asian,31,3.142639244103042,10,Bachelor,91,55,0,132.42639244103043,1,124.42639244103043,1,Middle,1,1
Male,White,22,3.3658609733116442,12,PhD,94,65,3,159.15860973311644,1,167.15860973311644,1,Young,1,1
Male,Asian,55,3.5393038295350956,4,Master,53,31,2,93.39303829535095,0,105.39303829535095,0,Senior,0,0
Male,Black,24,3.3390046424432502,18,Master,43,97,2,137.3900464244325,1,159.3900464244325,1,Young,1,1
Male,Hispanic,30,2.6592960760193622,14,PhD,23,49,3,110.59296076019362,0,120.59296076019362,1,Young,0,0
Male,Hispanic,26,3.3620117171110326,0,Bachelor,62,93,0,116.12011717111032,0,111.12011717111032,0,Young,0,0
Male,White,31,3.51767590564957,4,High School,96,23,1,139.6767590564957,1,112.6767590564957,0,Middle,1,1
Female,Hispanic,33,2.986363709117232,12,Master,38,91,2,113.36363709117232,0,138.36363709117234,1,Middle,0,1
Female,White,39,2.2767891704737497,9,PhD,11,45,3,80.7678917047375,0,98.7678917047375,0,Middle,0,0
Male,White,42,3.792034529221937,4,Bachelor,62,2,0,114.92034529221937,0,77.92034529221937,0,Middle,0,0
Female,Black,42,3.244157274732621,0,High School,8,9,1,28.941572747326212,0,50.94157274732621,0,Middle,0,0
Male,White,22,2.0,9,Master,78,5,2,101.5,0,99.5,0,Young,0,0
Male,Asian,24,4.0,17,High School,86,97,1,183.5,1,175.5,1,Young,1,1
Male,White,26,2.960618740457583,7,Bachelor,21,94,0,123.10618740457585,1,101.10618740457583,0,Young,1,0
Female,White,46,4.0,19,Bachelor,35,51,0,133.0,1,121.0,1,Senior,1,1
Other,Black,29,3.3886821830676235,2,PhD,73,49,3,81.88682183067624,0,128.88682183067624,1,Young,0,0
Female,Asian,38,3.098660162464413,18,Bachelor,27,57,0,116.98660162464412,0,108.98660162464412,0,Middle,0,0
Male,Hispanic,30,3.291797362153653,18,Master,55,51,2,141.91797362153653,1,141.91797362153653,1,Young,1,1
Female,Asian,53,2.8453641414280755,1,Bachelor,98,12,0,68.45364141428075,0,85.45364141428075,0,Senior,0,0
Male,Asian,27,3.2306551987780185,16,Bachelor,28,58,0,125.30655198778018,1,107.30655198778018,0,Young,1,0
Female,White,42,4.0,15,PhD,4,38,3,103.0,0,121.0,1,Middle,0,0
Male,White,28,2.7506887848746238,9,Bachelor,3,52,0,95.00688784874623,0,73.00688784874623,0,Young,0,0
Male,White,28,3.4666823544675904,15,Bachelor,50,57,0,140.1668235446759,1,118.1668235446759,1,Young,1,1
Female,Black,48,2.840120577636558,4,Bachelor,14,19,0,40.90120577636558,0,52.90120577636558,0,Senior,0,0
Female,Asian,29,3.115959507797592,19,Master,93,62,2,139.65959507797592,1,166.65959507797592,1,Young,1,1
Male,White,30,4.0,2,High School,59,95,1,158.0,1,131.0,1,Young,1,1
Female,Asian,49,3.463230906705934,2,Bachelor,25,9,0,63.63230906705934,0,55.63230906705934,0,Senior,0,0
Male,Black,36,3.5728367617367924,1,Master,22,25,2,74.22836761736792,0,81.22836761736792,0,Middle,0,0
Female,White,23,3.235423198026142,3,Bachelor,28,18,0,58.35423198026142,0,61.35423198026142,0,Young,0,0
Female,White,28,4.0,17,High School,85,92,1,159.5,1,172.5,1,Young,1,1
Female,Hispanic,39,2.7251806274546215,1,Master,98,60,2,103.25180627454621,0,128.2518062745462,1,Middle,0,0
Female,Asian,43,2.4103140462312327,5,Bachelor,56,76,0,108.10314046231233,0,100.10314046231233,0,Middle,0,0
Male,Hispanic,31,4.0,2,High School,61,33,1,111.0,0,101.0,0,Middle,0,0
Male,White,54,3.00920822567579,2,Bachelor,58,83,0,116.59208225675792,0,104.5920822567579,0,Senior,0,0
Female,Other,28,3.405129534490387,1,PhD,47,43,3,66.05129534490388,0,111.05129534490388,0,Young,0,0
Male,White,24,4.0,2,High School,81,17,1,115.0,0,103.0,0,Young,0,0
Male,White,35,3.4117794185083605,16,Bachelor,34,97,0,168.6177941850836,1,131.6177941850836,1,Middle,1,1
Male,Other,57,4.0,13,Master,45,71,2,124.0,1,144.0,1,Senior,1,0
Male,White,34,3.268097931402749,6,High School,32,15,1,105.1809793140275,0,78.1809793140275,0,Middle,0,0
Female,Asian,37,2.845936567995776,5,High School,70,86,1,124.45936567995776,1,126.45936567995776,1,Middle,1,1
Male,White,37,2.023258403184455,7,Bachelor,97,95,0,167.23258403184457,1,130.23258403184457,1,Middle,1,1
Female,Black,26,3.350273724200499,18,Master,9,76,2,85.002737242005,0,132.002737242005,1,Young,0,0
Male,Hispanic,46,2.0817868982474184,18,Bachelor,87,25,0,132.81786898247418,1,112.81786898247418,0,Senior,1,1
Male,White,59,3.3623198705733244,11,Master,88,64,2,143.62319870573324,1,151.62319870573324,1,Senior,1,1
Male,Asian,59,3.929769087438971,4,Master,47,65,2,111.2976908743897,0,123.2976908743897,1,Senior,0,0
Male,White,59,3.191469656429768,4,Bachelor,43,76,0,111.41469656429769,0,99.41469656429769,0,Senior,0,0
Male,Black,47,3.29505314642464,13,Bachelor,90,26,0,129.9505314642464,1,116.95053146424641,1,Senior,1,1
Female,White,34,3.657832348242035,16,PhD,69,3,3,116.57832348242036,0,134.57832348242036,1,Middle,0,0
Male,White,47,3.534767121778003,15,Bachelor,62,50,0,158.34767121778003,1,121.34767121778003,1,Senior,1,1
Female,White,22,3.7802492447050158,3,Bachelor,48,83,0,106.30249244705016,0,109.30249244705016,0,Young,0,0
Male,White,29,3.190410687416429,7,Bachelor,71,2,0,104.40410687416428,0,82.40410687416428,0,Young,0,0
Male,Hispanic,25,2.074432387994953,2,High School,84,86,1,114.74432387994953,0,119.74432387994953,1,Young,0,0
Female,White,42,3.788008845892031,4,High School,40,65,1,110.38008845892031,0,108.38008845892031,0,Middle,0,0
Male,White,43,3.080599056324712,6,High School,82,15,1,128.30599056324712,1,101.30599056324712,0,Middle,1,0
Male,White,58,2.7606736596854424,17,Bachelor,97,73,0,158.60673659685443,1,146.60673659685443,1,Senior,1,1
Male,White,24,3.36796769569823,7,High School,38,27,1,102.17967695698229,0,90.17967695698229,0,Young,0,0
Male,Asian,40,3.2932709106013123,10,Master,22,43,2,118.43270910601312,1,105.43270910601312,0,Middle,1,0
Female,Other,22,2.825268768308405,13,PhD,12,17,3,53.75268768308405,0,98.75268768308405,0,Young,0,0
Male,White,50,2.557207782393271,17,High School,52,1,1,123.07207782393272,1,96.07207782393272,0,Senior,1,0
Female,Hispanic,44,3.4342076790943894,12,Bachelor,91,77,0,137.3420767909439,1,142.3420767909439,1,Middle,1,1
Female,Black,54,2.775064164296736,5,High School,69,43,1,56.750641642967366,0,103.75064164296737,0,Senior,0,0
Male,White,44,3.257191737567967,12,High School,56,19,1,131.07191737567967,1,104.07191737567967,0,Middle,1,0
Female,Asian,26,3.38672267772222,0,Bachelor,75,55,0,91.8672267772222,0,98.8672267772222,0,Young,0,0
